id;comment;label
478827_1;Hi Guillaume,  I did not have an answer right away, so I sent you question to Leonard Rosenthol.;negative
478827_2;"Here is his response:  ""There is no reason to change the version in the header as the version can be anything (ISO 19005-2:2005, 6.1.2).";neutral
478827_3;As for the OutputIntent, that is not necessary if all colors in the PDF are in a device independent colorspace (ISO 19005-1:2005, 6.2.3.1).;neutral
478827_4;In this case, they are all in ICCBased Gray.;neutral
478827_5;"Leonard""       BR,  Bill Fausser   ";neutral
246457_1;Sorry, should have commented on this much sooner.;negative
246457_2;That seems to work for me - thanks!;neutral
1050678_1;The preliminary patch is attached.;neutral
1050678_2;"It is not yet tested - I ran into strange build problems with APR. ";negative
1537965_1;Done, sorry for all the mess on a simple patch.;negative
534574_1;David,  I've done a little digging and have a question around:  OrderReadHelper.getOrderItemQuantityBd()  Firstly going back a while now this log:     http://svn.ofbiz.org/viewcvs/trunk/components/order/src/org/ofbiz/order/order/OrderReadHelper.java?rev=4367&r1=4281&r2=4367 shows a change to the strings that seems to make the first if statement redundant?!;neutral
534574_2;I presume either that statement can now be removed or the original intention of the statement needs reimplementing?;neutral
534574_3;"Secondly reading this code I can see why this bug is happening, after completing stage 2 above when adding the new item the code does ""ordered - cancelled = quantity"" which equates to ""1 - 1 = 0"".";negative
534574_4;"Keep repeating this and the problem just gets worse. ";negative
1575383_1;"scheduleAtFixedRate ""Creates and executes a periodic action that becomes enabled first after the given initial delay, and subsequently with the given period; that is executions will commence after initialDelay then initialDelay+period, then initialDelay + 2 * period, and so on.";neutral
1575383_2;"If any execution of the task encounters an exception, subsequent executions are suppressed...""  so get() shouldn't be causing a cancel, but if an exception is found then we need to re-schedule it manually.";neutral
1575383_3;(If you cast the Runnable in afterExecute to ScheduledFutureTask you can get access to the scheduling info.);neutral
1575383_4;if get is causing the cancel even w/o any exceptions being involved then I guess you'll need to source dive in ScheduledThreadPoolExecutor to see what is going on.;neutral
405295_1;Here are two thread dumps:  sling6.thread_dump.01.txt was taken about 10 seconds after a shutdown of Sling was attempted.;neutral
405295_2;sling6.thread_dump.02.txt was taken a couple minutes later.;neutral
405295_3;I include it because quite a few of the threads from the first dump have stopped by this point.;neutral
1098209_1;thx todd, missed the ant/ivy stuff, update patch takes care of it (hopefully mavenized gridmix goes in soon and ant/ivy will go away);neutral
1473227_1;Please ignore attachment (id=6938).;negative
1473227_2;It was attached to the wrong bug.;negative
581209_1;According to https://issues.apache.org/jira/browse/INFRA-6336 we can't use git for websites.;neutral
401935_1;Thanks for the reference, I'll look into it.;neutral
401935_2;[~egli] - can you reproduce?;neutral
401935_3;If you do, you'd stand a better chance of making a proper fix...;neutral
564075_1;(back from holidays, so a bit delayed, but) I confirm Andrzej's suggestion -- a plain-text only summarized is ideal for clustering for example.;negative
564075_2;HTML is quite uncomfortable to work with.;negative
1326729_1;I don't have the cycles today.;neutral
1326729_2;It would be great, if you could work on it.;neutral
1326729_3;Thus assigning the issue to you.;neutral
1326729_4;Thanks.;neutral
528962_1;Hi Marco,  I changed the name of patch because it was made in Java earliar, sorry for inconvenience.;negative
528962_2;"I have uploaded the modified patch ""PartyCommunication.patch"" and it is ready for testing. ";neutral
1672977_1;This is the reverse side of ARIES 399, which dealt with a deadlock in ServiceRecipe.;neutral
1672977_2;As mentioned there to fix the issues blueprint code that calls out to any kind of client code (reference listeners, service listeners, initialiser methods) should not hold the full BlueprintRepository lock, which allows deadlocks like the two observed.;neutral
1672977_3;Or at least the locks need to be much more fine-grained than locking the whole container.;neutral
1672977_4;I hope the first approach as the more general solution will work though :);neutral
1702071_1;Yeah I had a hunch it was a shutdown hook, kicking in at the same time.;neutral
1552294_1;"i modified the test class from HADOOP-6148 (bigger is better) the result is:   ||bytes||PureJava MB/sec||Native MB/sec||Random PureJava MB/sec||Native MB/sec|| | 1	|40.525 	|12.118 	| | 2	|151.706 	|23.046 	| | 4	|202.082 	|46.778 	| | 8	|309.846 	|88.030 	| | 16	|330.308 	|152.373 	| | 32	|384.488 	|247.181 	| | 64	|413.354 	|350.407 	|| PureJava	|0-64	|260.692 MB/sec|| Native	|0-64	|198.142 MB/sec| | 128	|429.670 	|450.514 	|| PureJava	|0-128	|323.232 MB/sec|| Native	|0-128	|299.766 MB/sec| | 256	|437.959 	|521.985 	|| PureJava	|0-256	|376.471 MB/sec|| Native	|0-256	|405.063 MB/sec| | 512	|439.036 	|564.909 	|| PureJava	|0-512	|410.257 MB/sec|| Native	|0-512	|490.422 MB/sec| | 1024	|441.101 	|587.137 	|| PureJava	|0-1024	|426.669 MB/sec|| Native	|0-1024	|549.357 MB/sec| | 2048	|443.893 	|601.072 	|| PureJava	|0-2048	|436.865 MB/sec|| Native	|0-2048	|579.190 MB/sec| | 4096	|444.964 	|608.434 	|| PureJava	|0-4096	|441.389 MB/sec|| Native	|0-4096	|600.953 MB/sec| | 8192	|445.737 	|610.422 	|| PureJava	|0-8192	|444.453 MB/sec|| Native	|0-8192	|609.527 MB/sec| | 16384	|447.157 	|615.396 	|| PureJava	|0-16384	|447.575 MB/sec|| Native	|0-16384	|615.407 MB/sec| | 32768	|446.494 	|615.482 	|| PureJava	|0-32768	|446.071 MB/sec|| Native	|0-32768	|615.393 MB/sec| | 65536	|446.550 	|616.318 	|| PureJava	|0-65536	|446.011 MB/sec|| Native	|0-65536	|615.462 MB/sec| | 131072	|446.603 	|616.220 	|| PureJava	|0-131072	|446.256 MB/sec|| Native	|0-131072	|615.432 MB/sec| | 262144	|445.461 	|613.127 	|| PureJava	|0-262144	|446.049 MB/sec|| Native	|0-262144	|616.090 MB/sec| | 524288	|445.208 	|612.968 	|| PureJava	|0-524288	|445.257 MB/sec|| Native	|0-524288	|610.429 MB/sec| | 1048576	|438.190 	|607.029 	|| PureJava	|0-1048576	|434.039 MB/sec|| Native	|0-1048576	|603.446 MB/sec| | 2097152	|428.816 	|603.694 	|| PureJava	|0-2097152	|423.804 MB/sec|| Native	|0-2097152	|607.624 MB/sec| | 4194304	|421.485 	|606.262 	|| PureJava	|0-4194304	|439.061 MB/sec|| Native	|0-4194304	|609.371 MB/sec| | 8388608	|424.566 	|598.640 	|| PureJava	|0-8388608	|426.544 MB/sec|| Native	|0-8388608	|608.484 MB/sec| | 16777216	|433.218 	|602.733 	|| PureJava	|0-16777216	|434.810 MB/sec|| Native	|0-16777216	|601.179 MB/sec| ";neutral
1500398_1;I fixed the build failures on 4.1 this morning.;neutral
1500398_3;I'm doing an automated test as well.;neutral
1500398_4;Will close this ticket if there are no issues.;neutral
870881_1;FAILURE: Integrated in Hadoop-Yarn-trunk #344 (See [https://builds.apache.org/job/Hadoop-Yarn-trunk/344/]) HDFS-5041.;neutral
870881_2;Add the time of last heartbeat to dead server Web UI.;neutral
1173673_1;The patch should be licensed to ASF for inclusion in ASF works.;neutral
1173673_2;Sorry for the mistake.;negative
460954_1;Not sure I want the transient inability to clean up some local log or other trivial task to kill a whole pig job?;negative
1537801_1;First guess: something's getting confused about reversed-ness.;negative
1537801_2;Is that part of the test in question?;neutral
547122_2;lifecycle management up to a separate container  Agreed, and my patch also contains a TODO for that.;neutral
547122_3;Similar to all other plugins, the life cycle hook should be pluggable in a sense that you can deploy them e.g.;neutral
547122_4;in an OSGi container as a separate bundle.;neutral
547122_5;Instead of hardcoding the hooks we could introduce a LifeCycleHookProvider similar to ValidatorProvider we already have.;neutral
547122_7;Subject.doAs tricks  Good point.;neutral
547122_8;Though, we have to review that usage in general.;neutral
547122_9;I'll try the approach you suggested.;neutral
1499834_1;api_key and secret_key are not required.;neutral
1499834_2;data sync is external to cloudstack;neutral
1410139_1;Thank you Ole!;neutral
1410139_2;Committed v2 patch to trunk with revision 508383.;neutral
1100055_1;Committed to HDFS-3042 branch.;neutral
1100055_2;Thanks for the reviews, Bikas and Aaron.;neutral
574180_2;I said above that the earlier patches were lost, but nope, there they are.;neutral
574180_3;Sorry, I took Martin's comment to mean the patch was committed and issue closed, which certainly discarded all the patches the first time around.;negative
574180_4;"Anyway, the ""-2"" patches include all the changes in the first patch files.";neutral
646202_1;" What platform?";neutral
646202_2;Have you tried the standard maven untangling tricks like deleting ~/.m2?;neutral
1194263_1;We need to make this configurable before we can apply this patch to the trunk (unless i have misunderstood the effect).;neutral
1194263_2;The demo looks like it will be very useful.;neutral
1194263_3;Thanks Cyriaque.;neutral
223817_1;Form#maxSize is ignored now too.;neutral
182292_1;I don't know what just happened.;negative
182292_2;The patch went to the wrong bug.;negative
182292_3;Sorry again!;negative
1163131_1;> Another thing: is the try ... catch good or bad?;neutral
1163131_2;Our caller may not notice what happend right now.;negative
1163131_4;I guess will be better not catch since until now was not being catched and will be good to propagate upwards.;neutral
1163131_5;Sorry for my poor review, didn't notice try/catch :(;negative
1037240_1;v2 removes some dross included by misstack.;neutral
718497_1;You could easily test if it is due to felix by switching to equinox, if the effects are still there blame it on pax web or dosgi.;neutral
1185454_1;This jira is unassigned but contains a patch that needs to be reviewed for inclusion in 1.1.1.;neutral
1129306_1;Would a new configuration boolean 'fs.manual.shutdown' be adequate for your needs?;neutral
1129306_2;You could programatically set this before getting your filesystems, and when set true, the shutdown hook would not be added.;neutral
869031_1;Vinay, thanks for working on this.;neutral
869031_2;Some comments:  The new method added to Namesystem is better to # pass BlockInfoUnderConstruction, # call it as isInSnapshot, and # do not throw IOException.;neutral
869031_4;"{code} //Namesystem.java public boolean isInSnapshot(BlockInfoUnderConstruction block); {code} In the implementation in FSNamesystem, it should try-catch the UnresolvedLinkException and log it as an error since the full path obtained from a file should not have unresolved link.";neutral
869031_5;Second question: Why adding DFSTestUtil.abortStream(..)?;neutral
869031_6;It does not look very useful.;negative
639696_1;I appended the information to the end of the file.;neutral
795428_1;Oh, I'm sorry, I was unclear.;negative
795428_2;You have the ability to add users to the mina group in svn, not to the group on people.a.o.;neutral
795428_3;To grant new users commit access, check out https://svn.apache.org/repos/asf/infrastructure/trunk/subversion/authorization and add the appropriate usernames to the mina= line in the [groups] section of the asf-authorization file.;neutral
520683_1;Sorry Jacques, I'll upload another file.;negative
520683_2;I did it wrong this time.;negative
238508_1;"No idea about the issue resolution/if it's still active, but I'm afraid that by no stretch of the imagination can it be termed a ""Critical"" issue.";negative
589202_1;shifted as agreed during the IRC release preparation meeting;neutral
285534_1;thx to Cristi Toth  for his patch;neutral
309130_2;Pull out the RopeTransport stuff, fix the bug, and add in the graceful degradation and I'm happy to see it pushed :);neutral
1470935_2;Sorry, I had attached an older version... let's try this one.;negative
1470935_3;I guess it's OK to put it in trunk.;neutral
1470935_4;I did not write it in a way that fits in with the rest of the implementations though.;neutral
1470935_5;No unit tests either yet.;neutral
1470935_6;However, I figured it was better to get it in the public domain sooner and let the iterative process do it's work.;negative
1680512_1;This is only a problem with exceptions from java.;negative
1680512_2;*, regular business exceptions work.;neutral
189914_1;1;neutral
189914_2;Incidentally if we all nag Joe Walnes enough we might be able to persuade him to release a new qdox which can ignore annotations etc (though it will still struggle with generics I think);negative
908493_1;Everything timed out.;neutral
908493_2;Resubmitting and making it a blocker for 0.22;neutral
1560034_1;Sorry, I kind of forget about this one.;negative
1560034_2;I'm good with the last version of the patch of just adding a dclocal read repair chance.;neutral
1560034_3;Do you mind rebasing Vijay?;neutral
1014768_1;I don't have strong opinions about it either way.;negative
1014768_2;So I went ahead and made the change.;neutral
1014768_3;It's uploaded here and on review board.;neutral
160613_1;Removed version-infomation znode.;neutral
1518664_1;More like can't fix.;neutral
1518664_2;Bugs like this make me sad.;negative
1107263_1;Integrated in Hadoop-Mapreduce-0.23-Build #9 (See [https://builds.apache.org/job/Hadoop-Mapreduce-0.23-Build/9/])     HADOOP-7608.;neutral
1107263_2;SnappyCodec check for Hadoop native lib is wrong.;negative
1107263_3;Contributed by Alejandro Abdelnur.;neutral
808274_1;@Matthew   If you can contribute a section on SPNEGO authentication to the HttpClient tutorial, I'll commit your code to the official 4.1 branch of HttpClient  http://wiki.apache.org/HttpComponents/HttpClientTutorial  Oleg;neutral
788254_1;Sorry for the delay, I'm recreating the mirror now.;negative
788254_2;"Note that I was seeing the dreaded ""Delta source ended unexpectedly"" error at around revision 733924 [1], so I had to set the mirror to start the mirrored version history from after that.";neutral
788254_3;[1] https://svn.apache.org/viewvc?view=revision&revision=733924;neutral
1469547_1;Wouldn't it make sense if getFile() always checked whether the passed in fileName is an absolute file, no matter of the protocol?;neutral
1469547_2;If this is the case, this file must be returned.;neutral
239925_1;Tom, no problem, please see WHIRR-634 and WHIRR-635.;neutral
239925_2;Thanks, Graham;neutral
776022_1;populated, see r2083;neutral
1509518_1;Here is the Review Board for local.py.;neutral
897427_1;trivial change to make the minSize be 1 byte.;neutral
897427_2;I think this should be fine for all of the cases I could find where we use this function.;neutral
897427_3;If we need to specify a different minSize later, we can add a {{setMinSize}} function.;neutral
815032_1;The precommit failures are unrelated to the issue at hand.;neutral
815032_2;[~thejas], could you please have a look at this patch?;neutral
761191_1;"Commit 7a977b5eaffb411cb3f1409336cdf42f6b46b18c in branch refs/heads/1.6.x from [~zack-s] [ https://git-wip-us.apache.org/repos/asf?p=incubator-jclouds.git;h=7a977b5 ]  Reauthenticate on Keystone HTTP 401 (JCLOUDS-178)  The number of retries here is not the same as for 500 errors; expected behavior is a quick fail while retaining some robustness.";neutral
565607_1;commons.net 3.0.1 Thsi application is too big RMI is in Jconsole.I myself dont use.I just use ftp.listfiles.;neutral
565607_2;here i have read that it is because of active passive mode.i will try maybe it can solve my problem but i afraid that it will produce problem with multithread application;neutral
1041453_1;Test case and fix.;neutral
1041453_2;Also adding some extra tests for newline splitting - currently this coverage is lacking.;neutral
1550452_1;Brandon, sorry.;negative
1550452_2;I misread.;negative
1550452_3;"Ignore comment.  ";negative
796834_1;Nothing out of the ordinary here:  % host -t mx laguna-industries.com laguna-industries.com mail is handled by 20 mail.phnx.uswest.net.;neutral
796834_2;laguna-industries.com mail is handled by 10 mail.laguna-industries.com.;neutral
796834_3;% host  mail.phnx.uswest.net.;neutral
796834_4;mail.phnx.uswest.net has address 63.231.195.31 host -t ptr 31.195.231.63.in-addr.arpa.;neutral
796834_5;31.195.231.63.in-addr.arpa domain name pointer mpls-pop.inet.qwest.net.;neutral
796834_6;qmail chose the secondary MX (which is the mpls-pop.inet.qwest.net), probably because it could not reach the primary MX.;neutral
796834_7;Nothing wrong, everything is cool.;positive
796834_8;Seems to be a faulty mailserver setup at laguna-industries.com.;negative
796834_9;Unfortunately, in these days where everyone that can put a CD the right way up in a drive is a Linux/Unix/Windows/Internet Expert, this has become pretty common.;negative
796834_10;And with a network that tolerates almost everything to get a mail somehow in the right place, it is only seldom noticed (or when it is, it is blamed on Microsoft.;negative
154098_1;+1 great job pat.;positive
819316_1;+1 on intent from looking at what the patch fixes.;positive
819316_2;Haven't explicitly tested it myself.;neutral
1511597_1;getUserInSystemGraph usisng a priviledged block to access the system graph, I don't think this should be done here as the result is no of you if the caller has no access to the system graph.;neutral
1274690_1;On 2008-03-06 08:00:48.178 bendalton commented: FLV video of the bug in question with Snitter On 2008-03-06 08:01:57.860 bendalton commented: This bug was first discovered in an application I'm working on.;neutral
1274690_2;I reproduced the bug using Snitter.;neutral
1274690_3;(ie, this is an AIR bug, not a Snitter bug);neutral
914188_1;yes, they should all be using RWLock, absolutely.;neutral
281875_1;Where is the 'Grant license to ASF for inclusion in ASF works' for the patch;neutral
1584891_1;Thanks Willem.;neutral
1584891_2;I will update the docs (probably this weekend when I find some time);neutral
1117591_1;Updated patch with new file.;neutral
1117591_2;Forget git add, get sad...;neutral
620209_1;Mac, looks like the tests are failing (especially TestHarFileSystem).;negative
620209_2;The patch looks good to me.;neutral
620209_3;Is there any particular reason on using an _ in front of the following variables?;neutral
620209_4;"{noformat} _harMetaCache {noformat}  Also, this is meant for trunk only?   ";neutral
303553_1;@Roger: huh, this is bad, as a partial integration will seg fault, see BoostMonitor.cpp which does a cast of a boost::mutex.;neutral
303553_2;It would be *highly* preferable instead to *not* include the BoostMonitor.cpp change, as both are inter-dependent.;neutral
303553_3;Alternatively, I don't know what is the compiler error on Debian, but it may very well be missing the include inside BoostMutex.cpp:  {code} #include <boost/thread/mutex.hpp> {code}  Thanks!;neutral
929541_1;That's a very promising idea !;positive
929541_2;Will take a closer look.;neutral
929541_3;Nice work [~stepinto] !;positive
1504062_1;Can this ticket me marked as resolved as implementation done for portabl IP;neutral
878653_1;@Luke, Sorry for the late, attaching latest version patch;negative
168203_1;Is the null check necessary?;neutral
168203_2;the underlying protobuf handles the null properly.;neutral
168203_3;"{code}           ByteBuffer appAttemptTokens = attemptState.getAppAttemptTokens();           if(appAttemptTokens != null){             attemptStateData.setAppAttemptTokens(appAttemptTokens);           } {code}  New public method necessary?";neutral
168203_4;RMAppAttemptImpl.recoverAppAttemptTokens()  Looks like all changes in RMAppImpl are unnecessary.;negative
168203_5;Bug in existing testDelegationTokenRestoredOnRMrestart().;negative
168203_6;The assert check should be made for rm1 and also for rm2.;neutral
168203_8;"{code}     // start new RM     MockRM rm2 = new TestSecurityMockRM(conf, memStore);     rm2.start();      // verify tokens are properly populated back to DelegationTokenRenewer     Assert.assertEquals(tokenSet, rm1.getRMContext()       .getDelegationTokenRenewer().getDelegationTokens()); {code}";neutral
1541174_2;try the commands  {code} git checkout cassandra-1.2 patch -p1 < 5234-3-1.2branch.txt  {code};neutral
224221_1;Fixed by making the url absolute before passing it to the web container.;neutral
983442_1;Looks great Todd.;neutral
983442_2;Could we keep this DataOutputBuffer for reuse?;neutral
983442_3;"{code} +      DataOutputBuffer buf = new DataOutputBuffer(size); {code}";neutral
189480_1;Sorry, we are no longer using Xerces.;negative
189480_2;If I'll come across Xerces again, I'll try it.;neutral
1556677_1;Thanks, Vijay.;neutral
1665696_1;"I can see why, the test case just checks that the error string includes the exception text ""foo"".";neutral
1665696_2;That is a bit too lax I think.;negative
1665696_3;"The problem is not that the exception text is lost completely, it does come through, just that it is wrapped in an AvroRuntimeException(""Unknown datum type: ""+datum) error.";neutral
1665696_4;"So instead of the expected ""java.lang.RuntimeException: foo"" text being sent you get ""org.apache.avro.AvroRuntimeException: Unknown datum type: java.lang.RuntimeException: foo"".";neutral
1665696_5;The cause is that the call to SpecificResponder.writeError in Responder.respond ultimately calls GenericData.resolveUnion which in turn calls GenericData.getSchemaName before the line where the UnresolvedUnionException gets thrown.;negative
1665696_6;GenericData.getSchemaName instead throws an AvroRuntimeException so the special handling of UnresolvedUnionException in Responder.respond is skipped and the nested exception text is the result.;neutral
898626_1;"Another option is to create a new type for HdfsLocatedFileStatus as {code} HdfsLocatedFileStatusProto {   HdfsFileStatusProto fs = 1;   LocatedBlocksProto locations = 2; } {code}   ";neutral
1349696_1;I am new to Mina and the whole environment.;negative
1349696_2;Anyway, I am creating a project that began with 2.0.0-M3 and is now using 2.0.0-M4.;neutral
1349696_3;I have this issue, where my server and client is creating a lot of loopback threads, that I believe must be related to this issue.;negative
1349696_4;Any word on whether it will be fixed?;negative
1570991_1;"that it's a huge patch is exactly why I don't want to take a ""let's just commit it and clean it up later"" approach.";neutral
424120_1;Good idea especially if you have a use case for that.;positive
424120_2;You might also want to consider the induced latency though, depending on the checkpoint size and frequency.;neutral
424120_3;Make sure to use the hsync api for persistency guarantees.;neutral
511019_1;Do you mean you checked your proposition or mine?;neutral
511019_2;Mine is not thourougly thought, it's just a suspenders AND belt solution.;neutral
511019_3;"Also by ""working"" do you mean that you checked also for (undesired) side effects?";neutral
1136158_1;> I don't see where this is limited to user-facing pages.;neutral
1136158_2;I need to list out all the jsp/servlet paths and check whether they are user facing or not.;neutral
1136158_3;I did not have time to do it yesterday.;negative
1136158_4;I would like to show new API design first.;neutral
1136158_5;That's why I have posted my last patch.;neutral
1136158_6;Sorry for being confusing.;negative
1666584_1;Attaching patch file AVRO-957.patch:  We (Hitwise Pty Ltd) hereby assign all rights to the code contained within this patch over to the Apache Software Foundation (ASF) under the Apache Licence.;neutral
439583_1;I worked with this on Danushka, and the following fix worked for us.;neutral
439583_2;We have done pretty intensive testing and believe this fixes the problem.;neutral
439583_3;Here I am removing the subscription list impl and implementing it using ConcurrentLinkedQueue while keeping the interface intact as much as possible.;neutral
439583_4;the java concurrent implementation of the queue.;neutral
439583_5;"QPID-3319.patch has the fix and QPID-3319.patch.2 and QPID-3319.patch.3 fix two other classes that cause a compilation error when the QPID-3319.path is applied.  ";neutral
857556_1;Hi Carl, I've made the changes JAVA_HOME and README.txt suggested by you.;neutral
857556_2;I tested the JAVA_HOME change in Linux and it doesn't seem to work (unset JAVA_HOME and launch Eclipse for debugging).;neutral
857556_3;Can you try it on Mac and see if it works?;neutral
148193_1;Thanks Thomas, committed to 3.4.0.;neutral
536300_1;Another interesting message from the log  258766 (http-0.0.0.0-8443-Processor2) [                Log.java:103:WARN ] Create Payment Application: Amount to apply [36.76] is greater than the outstanding amount [0.0] of the invoice [10030].;neutral
536300_2;Creating Payment Application for outstanding amount [0.0] instead.;neutral
536300_3;I am not really sure what does the receive payment do before the shipment, it doesn't sound as if it is doing what we expect it to do.;negative
1108519_1;There are a few considerations to be careful about: 1) The hostname in service could be a vip name.;neutral
1108519_2;The token selector is used in ipc.Client, which has InetSocketAddress of the remote server.;neutral
1108519_3;How do we make sure we are matching the right hostnames?;neutral
1108519_4;One way to address it is to get the ip address from the hostname service and use that for matching, but that needs a dns lookup.;neutral
1108519_5;2) Dns lookup in token selector would be invoked for every connection using token authentication.;neutral
1279563_1;Incomplete example.;negative
1279563_2;Unable to reproduce issue.;negative
1166260_1;Sounds good Claudio.;positive
1166260_2;I used to have the subset of in-memory partitions maintained as a sliding window (i.e.;neutral
1166260_3;most recently computed K partitions), but I switched to the model with K-1 partitions always in memory and 1 slot for loading out-of-core partitions, because it made the logic slightly simpler.;neutral
1166260_4;We can go back to something like that if we want to manage that subset more intelligently (2).;neutral
1166260_5;I would keep the hasActive field in memory (in the PartitionStore).;neutral
1166260_6;We start with any K in-memory partitions, skip on-disk partitions that have no active vertices or incoming messages, and prioritize spilling partitions that have no active vertices.;neutral
1202409_1;As I explained the XSL files have nothing to do with FOP, so its impossible  for FOP to tell you which file/line number in XSL stylesheet(s) the problem  lies at.;neutral
1202409_2;FOP can only tell you which line in the single FO file the error  occurred at.;neutral
1218390_1;Oh, ok.;negative
1218390_2;I'll focus my efforts on the compile targets then.;neutral
1218390_3;We'll have plenty of time to go through the bundles later.;neutral
1163124_1;gora-cassandra is patched to work with this prove of concept (It's just a one-liner in CassandraStore).;neutral
1163124_2;I meant if someone eventually uses CassandraClient directly, this will break.;neutral
1163124_3;And it will break ugly, everything seems to work, but data is never streamed to cassandra.;negative
1163124_4;Yes, I will open a new jira for this sometimes :);neutral
899132_2;"#NAME?";neutral
899132_3;(HDFS-2468) - throw IllegalArgumentException if setOwner with both owner and group empty.;neutral
899132_4;(HDFS-2438) - throw FileNotFoundException if getFileStatus on non-existing file.;neutral
899132_5;(HDFS-2426) - fixed bugs in getBlockLocations.;neutral
899132_6;"(HDFS-2508) - changed file checksum json response root from ""MD5MD5CRC32FileChecksum"" to ""FileChecksum"".";neutral
899132_7;(Thanks Arpit for the suggestion.);neutral
719536_1;Seems to work reliably now.;positive
719536_2;I would prefer to get rid of the sleep again though.;neutral
719536_3;Is it possible to signal from the ServiceTracker to the test that the servlet is installed?;neutral
160475_1;I believe [~bikassaha] meant to resolve YARN-1068 and not this JIRA.;neutral
1214243_1;Sorry, this affects 0.9.3 version too.;negative
999399_1;Phabricator is being a little buggy.;negative
999399_2;Working with Marek to diagnose the problem.;neutral
619855_1;Tests no longer sleep;negative
1568275_1;"v5 uses a small batch size and eagerly sends out ""incomplete"" batches if the reducer falls behind";neutral
1164360_1;yep, +1 to close.;neutral
1164360_2;I took care of this already.;neutral
196610_1;Santiago and I  have removed the readExternal(), writeExternal() methods (from interface Externizable) and instead rely on readObject(), writeObject().;neutral
196610_2;We still implement the Serializable interface.;neutral
196610_3;We marked the TransformerFactoryImpl field in the TemplatesImpl class as transient, to make sure it does not get serialized.;neutral
196610_4;We overrode readObject(ObjectInputStream) so that we could  create a new TransformerFactory in the case of reading in a serialized translet.;neutral
196610_5;"Here is a JAXP program that I wrote that shows how this fix was tested:  import javax.xml.transform.stream.StreamSource; import javax.xml.transform.stream.StreamResult; import javax.xml.transform.Transformer; import javax.xml.transform.Templates; import javax.xml.transform.TransformerFactory; import java.io.FileOutputStream; import java.io.ObjectOutput; import java.io.ObjectOutputStream; import java.io.FileInputStream; import java.io.ObjectInput; import java.io.ObjectInputStream; import org.apache.xalan.xsltc.trax.TemplatesImpl;  public class ProtoTemplates {    public static void main(String[] args){         ProtoTemplates app = new ProtoTemplates();         app.run(args);    }     public void run(String[] args){         if (args.length != 2) {             usage();         }         String inputFilename    = args[0];         String stylesheet       = args[1];          Transformer transformer;         TransformerFactory factory = TransformerFactory.newInstance();          try {             FileOutputStream fout = new FileOutputStream(""MyTemplates.ser"");             ObjectOutput out = new ObjectOutputStream(fout);             Templates templates = factory.newTemplates(                 new StreamSource(stylesheet));             out.writeObject(templates);             out.flush();             out.close();              // try to use the serialized  templates object, this will             // create a new Transformer Factory, see TemplatesImpl.java,             // readObject(...) method.";neutral
196610_6;"FileInputStream fin  = new FileInputStream(""MyTemplates.ser"");             ObjectInput in = new ObjectInputStream(fin);             Templates templates2 = (Templates)in.readObject();             in.close();             transformer = templates2.newTransformer();             transformer.transform(new StreamSource(inputFilename),                                   new StreamResult(System.out));         }         catch (ClassCastException e) {             System.err.println(""CAST EXC: "" + e);             e.printStackTrace();         }         catch (Exception e) {             System.err.println(""ERROR: "" + e);             e.printStackTrace();         }         System.exit(0);    }    public void usage() {         System.err.println(             ""Usage: run <xml_file> <xsl_file>"");         System.exit(1);    } } ";neutral
1627657_1;"This problen is there in the tests below as well   IHeaderBlockTest1 IHeaderBlockTest2 IHeaderBlockTest3 IHeaderBlockTest4 IHeaderBlockTest5 IHeaderBlockTest6 IHeaderBlockTest7 IHeaderBlockTest8 INamespaceTest1  ";neutral
641895_1;Robin is fixing some other things w/ NB, so he's going to take this.;neutral
594832_1;Sorry, this should be YARN JIRA - filed YARN-350 instead;negative
1122939_1;ant tests passed on my box.;neutral
1570616_1;Integrated in Cassandra #446 (See [http://hudson.zones.apache.org/hudson/job/Cassandra/446/])     use cfid instead of name in CBL.;neutral
1570616_2;patch by gdusbabek, reviewed by jbellis.;neutral
1469696_1;Could we remove the setProperty() implementation in HierarchicalConfiguration and use the default implementation in AbstractConfiguration ?;neutral
1469696_2;Thus fetchInsertIterator could be made private.;neutral
1443068_1;"This will always work, irrespectively of the combination of various underlying technologies and it will be a thread-safe solution :  public class GroupsResource {      private UriInfo uriInfo;     private GroupResource gr1 = new GroupResource();      @Context     public void setUriInfo(UriInfo ui) {         uriInfo = ui;         gr1.setUriInfo(uriInfo);      }      @Path(""group1"")     public GroupResource group1() {         return gr1;     }      @Path(""group2"")     public GroupResource group2() {         GroupResource gr2 = new GroupResource();         gr2.setUriInfo(uriInfo);          return gr2;     }  }  It will also work well in cases when users try to do proxy-based client invocations, as client proxies do not support @Context parameters on resource methods.";neutral
1443068_2;"In meantime I will see what I can do with respect to the context injection into subresources... Perhaps in some cases modifying the subresource classes with extra methods might not be an option. ";neutral
232324_1;that we have an overridable method is not by accident We want that so that we dont keep the state in the component.;neutral
232324_2;But that state is only in the class not in the object;neutral
378594_1;Sorry if this spam's things, however it's unlikely that I'll work on these.;negative
860070_1;Forgot about these, sorry.;negative
1216213_1;Maurice I don't have such option or maybe I don't know where it is.;negative
1216213_2;:) Sorry about that.;negative
1216213_3;I'll upload example once again in 2 hours.;neutral
1209886_1;Sorry about the noise, was trying out the precommit job.;negative
400570_1;I've just seen that you attached a patch to this issue.;neutral
400570_2;Sorry about that...;negative
207483_1;Grumble, grumble...;negative
